university_id,ielts_score,gre_score,toefl_score,technical_papers_count,total_work_experience_in_months,application_status
809,,320.0,104.0,0,0,7
809,,329.0,114.0,1,117,6
809,,327.0,113.0,0,0,7
809,,327.0,112.0,0,0,7
809,7.0,323.0,,0,93,7
809,,320.0,112.0,0,93,7
809,,315.0,109.0,0,108,7
809,,316.0,108.0,0,0,7
809,,325.0,105.0,0,0,7
809,,324.0,112.0,0,0,7
809,7.0,311.0,,0,0,7
809,,325.0,114.0,0,8,7
809,,327.0,112.0,0,3,7
809,,309.0,97.0,0,87,7
809,,320.0,107.0,0,114,7
809,,314.0,109.0,0,0,7
809,,314.0,103.0,0,0,7
809,,319.0,110.0,1,41,7
809,,328.0,114.0,0,94,6
809,,321.0,112.0,2,117,7
809,,319.0,115.0,0,0,6
809,,310.0,104.0,0,0,6
809,,324.0,101.0,0,0,7
809,,304.0,96.0,0,0,6
809,,330.0,106.0,0,0,7
809,,330.0,104.0,0,0,7
809,,319.0,110.0,0,2,6
809,,319.0,114.0,0,0,6
809,,314.0,0.0,0,0,6
809,,323.0,95.0,0,119,6
809,,319.0,107.0,1,29,6
809,,330.0,95.0,0,0,6
809,,326.0,102.0,0,0,6
809,,323.0,111.0,0,0,7
809,7.5,314.0,,0,0,6
809,,324.0,112.0,0,0,6
809,,317.0,105.0,0,0,6
809,,336.0,117.0,0,1,6
809,,315.0,113.0,0,4,6
809,,325.0,105.0,0,0,6
809,,315.0,114.0,0,119,6
809,,317.0,111.0,0,0,7
809,,314.0,0.0,0,0,6
809,7.0,314.0,,0,95,6
809,,325.0,109.0,0,110,6
809,,330.0,118.0,0,0,7
809,,318.0,102.0,0,118,6
809,,310.0,103.0,0,129,6
809,,310.0,0.0,0,0,6
809,,324.0,106.0,0,118,6
809,,317.0,102.0,0,102,6
809,,309.0,104.0,0,94,6
809,,317.0,115.0,0,162,6
809,,322.0,109.0,0,131,6
809,,333.0,114.0,1,110,6
809,,314.0,0.0,2,107,6
809,,319.0,98.0,0,115,6
809,,314.0,98.0,0,15,6
809,,322.0,110.0,0,0,6
809,,317.0,96.0,0,118,6
809,,309.0,98.0,1,0,6
809,,312.0,90.0,0,0,6
809,,322.0,113.0,0,0,7
809,,334.0,0.0,0,96,6
809,,308.0,107.0,2,146,6
809,,318.0,97.0,0,119,7
809,,304.0,96.0,0,0,6
809,,318.0,104.0,0,0,6
809,,323.0,115.0,0,110,6
809,,319.0,0.0,1,104,6
809,7.5,315.0,,0,127,6
809,,317.0,113.0,0,0,6
809,,316.0,100.0,2,116,6
809,,318.0,105.0,2,0,6
809,,326.0,111.0,0,105,7
809,,321.0,0.0,0,106,6
809,,320.0,109.0,0,0,7
809,,319.0,114.0,0,112,7
809,,325.0,114.0,0,0,7
2594,,307.0,95.0,1,40,6
2594,,331.0,119.0,0,6,7
2594,,304.0,91.0,2,39,6
2594,,300.0,108.0,0,38,7
2594,7.5,314.0,,0,49,6
2594,,318.0,105.0,0,0,6
2594,,309.0,106.0,0,48,6
2594,,322.0,113.0,0,43,7
2594,,314.0,100.0,0,36,6
2594,8.0,327.0,0.0,0,59,7
2594,7.5,316.0,,0,40,7
2594,,327.0,109.0,0,136,7
2594,7.5,308.0,,0,7,6
2594,,321.0,103.0,0,5,7
2594,,316.0,110.0,0,1,6
2594,8.0,317.0,107.0,1,44,7
2594,,324.0,107.0,1,30,7
2594,8.0,312.0,,0,44,7
2594,,315.0,103.0,0,0,7
2594,7.5,324.0,,0,0,7
2594,,327.0,110.0,0,80,7
2594,,301.0,100.0,0,53,7
2594,,332.0,109.0,0,14,7
2594,,329.0,120.0,1,30,7
2594,,324.0,114.0,0,3,7
2594,,317.0,101.0,2,7,7
2594,8.0,314.0,109.0,1,67,7
2594,8.0,305.0,,0,0,7
2594,8.0,328.0,,0,82,7
2594,,310.0,104.0,0,71,6
2594,8.0,321.0,,0,46,7
2594,,314.0,109.0,1,62,6
2594,,319.0,103.0,1,36,6
2594,7.0,319.0,,1,46,7
2594,,318.0,108.0,0,76,6
2594,8.0,310.0,,0,0,7
2594,,323.0,104.0,1,80,6
2594,,303.0,85.0,0,101,6
2594,,322.0,105.0,0,0,7
2594,,320.0,110.0,0,0,6
2594,,306.0,103.0,0,0,7
2594,,323.0,103.0,0,82,7
2594,,308.0,104.0,0,97,6
2594,,322.0,105.0,2,81,6
2594,7.5,320.0,,0,0,7
2594,,314.0,105.0,0,82,7
2594,,323.0,107.0,0,0,6
2594,,325.0,112.0,0,0,7
2594,7.5,305.0,,0,14,7
2594,7.0,313.0,,0,71,7
2594,8.0,322.0,,0,69,7
2594,,316.0,107.0,0,92,6
2594,,327.0,106.0,1,0,6
2594,,321.0,118.0,2,76,7
2594,,316.0,104.0,0,5,6
2594,,322.0,110.0,0,94,6
2594,8.0,316.0,,1,73,6
2594,,318.0,98.0,0,0,6
2594,,316.0,105.0,0,1,6
2594,,318.0,113.0,0,106,6
2594,,325.0,110.0,0,0,6
2594,,318.0,102.0,0,0,6
2594,,311.0,105.0,0,0,6
2594,,330.0,117.0,0,0,7
2594,,325.0,109.0,0,0,6
2594,,320.0,104.0,0,0,6
2594,,305.0,101.0,0,0,6
2594,,325.0,115.0,1,2,6
2594,,323.0,95.0,0,155,6
2594,,321.0,114.0,0,56,6
2594,,318.0,118.0,0,0,7
2594,,323.0,108.0,0,0,7
2594,,312.0,107.0,0,38,6
2594,,315.0,102.0,0,0,6
2594,,321.0,101.0,0,0,6
2594,,326.0,111.0,0,146,6
2594,,318.0,99.0,0,0,6
2594,,322.0,107.0,0,0,6
2594,,326.0,109.0,0,0,7
2594,,310.0,93.0,0,0,6
2594,,311.0,108.0,0,0,6
2594,,315.0,97.0,0,0,6
2594,,325.0,109.0,0,0,6
2594,,314.0,104.0,0,0,6
